1,0.631084890336,31.1817776596
2,0.505539167329,25.1250287234
3,0.475077618521,23.1087880496
4,0.458026935657,22.0802658156
5,0.439652533713,20.8168690426
6,0.424878686138,20.0016942553
7,0.411197588482,19.1834771277
8,0.401545517516,18.6616993617
9,0.392480199007,18.1610283688
10,0.383032642675,17.5775352482
11,0.373397945512,17.0117602128
12,0.368150416312,16.7281603901
13,0.361085050706,16.3029228723
14,0.354228692169,15.9298089716
15,0.34791238643,15.6343310638
16,0.34291561397,15.4701476241
17,0.338583376444,15.2571576596
18,0.3346356972,14.9768909929
19,0.332111618462,14.860733227
20,0.324992050939,14.4230768085
21,0.323115096606,14.487323617
22,0.320146301748,14.2041092199
23,0.318523084388,14.2040470213
24,0.313570317224,13.9224102837
25,0.313078913124,13.8630711702
26,0.309312336939,13.6693265957
27,0.309504901369,13.7379991844
28,0.304175021589,13.3866534752
29,0.305275064517,13.4597371277
30,0.301490569633,13.2278270213
31,0.299009328351,13.1196070922
32,0.299491372884,13.1241685461
33,0.299533685365,13.211959078
34,0.296456192613,13.0805713475
35,0.297271788437,13.02968
36,0.295699031852,12.9864454965
37,0.295991970239,13.0099709929
38,0.293732217282,12.8465924823
39,0.294378785747,12.8863249291
40,0.294599966906,12.9306712766
41,0.291631020923,12.8240655674
42,0.293881187783,12.9138879433
43,0.292319832753,12.8332014539
44,0.292220730467,12.7899248582
45,0.291709916864,12.8330243972
46,0.291761562968,12.8262828014
47,0.289340975754,12.6801268085
48,0.290731889295,12.6664167021
49,0.291556441826,12.8192173759
50,0.288022394986,12.5863489716
51,0.288999968651,12.6397572695
52,0.291485915634,12.7958646809
53,0.288463247266,12.6046607092
54,0.288307158977,12.6560468794
55,0.29004570641,12.6376892199
56,0.287931213354,12.6597142199
57,0.28961792509,12.6993436879
58,0.287636612694,12.5735468085
59,0.288556273313,12.6129910638
60,0.289539044208,12.595532305
61,0.288020302746,12.6411424468
62,0.290394777683,12.7040916312
63,0.286652579639,12.5235654965
64,0.287127078478,12.4897897518
65,0.288751452897,12.6593325177
66,0.288317563897,12.6263654965
67,0.287448895369,12.5566293617
68,0.291301632921,12.7284746809
69,0.2869109151,12.5804337589
70,0.286882420222,12.5574745745
71,0.288489744067,12.6895280496
72,0.289524758856,12.6317327305
73,0.288873415942,12.5755498582
74,0.286930473455,12.498037305
75,0.28799104215,12.5629316312
76,0.290898567607,12.6993425177
77,0.285759245673,12.6000587589
78,0.288560559405,12.557898227
79,0.285670126689,12.4703804965
80,0.288524894585,12.5562735106
81,0.286484618929,12.5216290426
82,0.287664264863,12.5765643617
83,0.286335921298,12.5882036879
84,0.288288951501,12.553723617
85,0.285524010024,12.4504576241
86,0.287786610689,12.544264078
87,0.289096691296,12.6812765248
88,0.286081467484,12.4875562766
89,0.288433070248,12.6427401773
90,0.287813777831,12.6717036525
91,0.285593029825,12.5316228723
92,0.288773253084,12.6492356383
93,0.289405327158,12.6388553901
94,0.288149377556,12.566999539
95,0.288514830965,12.5622660638
96,0.285950014566,12.4552248227
97,0.28664668047,12.5526105319
98,0.29024093038,12.7433870922
99,0.287764353532,12.5803576241
100,0.28746238726,12.6227241135
101,0.28947184182,12.6923893972
102,0.288673770555,12.6897891844
103,0.286254847303,12.5171376241
104,0.288205765663,12.6609815957
105,0.289034314189,12.650525
106,0.28824094033,12.6190117376
107,0.285421224086,12.4561552482
108,0.289116979438,12.6875523404
109,0.287787195163,12.5861567376
110,0.285669688954,12.4714875177
111,0.287132267569,12.5485279078
112,0.287394604414,12.6187170567
113,0.287284746502,12.5920708511
114,0.288997893321,12.5640909574
115,0.286087518677,12.4932608865
116,0.28590257804,12.5068688298
117,0.287714144915,12.6170489362
118,0.290295414415,12.744811383
119,0.288837135578,12.6022665957
120,0.287815335425,12.5696618794
121,0.288467787418,12.639570461
122,0.28775379997,12.5292651418
123,0.287268188088,12.5751240071
124,0.2873817017,12.5445359574
125,0.287176775858,12.4831963475
126,0.288107406269,12.6057498936
